Facility ID,Facility Name,Short Description,Description,Facility Open Date,Facility Address 1,Facility Address 2,Facility City,Facility State,Facility Zip Code,Facility Phone Number,Facility Fax Number,Facility Website,Facility County Code,Facility County,Regional Office ID,Regional Office,Main Site Name,Main Site Facility ID,Operating Certificate Number,Operator Name,Operator Address 1,Operator Address 2,Operator City,Operator State,Operator Zip Code,Cooperator Name,Cooperator Address,Cooperator Address 2,Cooperator City,Cooperator State,Cooperator Zip Code,Ownership Type,Facility Latitude,Facility Longitude,Facility Location
4424,HSS Dana Center,HOSP-EC,Hospital Extension Clinic,12/07/1990,510 East 73rd Street,,New York,New York,10021,2126061236,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Hospital for Special Surgery,1447,7002012H,NY Society for the Relief of The Ruptured & Crippled,535 East 70th St,,New York,New York,10021,,,,,New York,,Not for Profit Corporation,40.767101,-73.952354,"(40.767101, -73.952354)"
6342,Charles B Wang Comm Health Care Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,02/19/2002,268 Canal St,,New York,New York,10013,2122268866,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Charles B Wang Community Health Center Inc,1494,7002107R,Chinatown Action for Progress Inc,89 Baxter Street,,New York,New York,10013,,,,,New York,,Not for Profit Corporation,40.718872,-74.001251,"(40.718872, -74.001251)"
1585,Fort Tryon Center for Rehabilitation and Nursing,NH,Residential Health Care Facility - SNF,08/01/1979,801 W 190th St,,New York,New York,10040,2125436400,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002359N,Fort Tryon Rehabilitation & Health Care Facility LLC,801 W 190th Street,,New York,New York,10040,,,,,New York,,LLC,40.856972,-73.934891,"(40.856972, -73.934891)"
10139,New York-Presbyterian David H. Koch Center,HOSP,Hospital,04/09/2018,1283 York Avenue,,New York,New York,10065,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,New York-Presbyterian Hospital - New York Weill Cornell Center,1458,7002054H,The New York and Presbyterian Hospital,622 West 168th Street,,New York,New York,10032,,,,,New York,,Not for Profit Corporation,40.764794,-73.955346,"(40.764794, -73.955346)"
6997,Bayard Rustin Education Complex (BREC),HOSP-SB,School Based Hospital Extension Clinic,09/12/2007,West 18th Street,,New York,New York,10011,2122415866,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Mount Sinai Hospital,1456,7002024H,The Mount Sinai Hospital,One Gustave L Levy Place,,New York,New York,10029,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.73867,-73.992249,"(40.73867, -73.992249)"
1490,Gouverneur Diagnostic and Treatment Center,DTC,Diagnostic and Treatment Center,01/01/1901,227 Madison Street,,New York,New York,10002,2122387000,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002103R,New York City Health and Hospital Corporation,125 Worth Street,,New York,New York,10013,"Gotham Health FQHC, Inc.",Care of NYC Health and Hospital Corp.,125 Worth Street,New York,New York,10013,Municipality,40.712891,-73.987694,"(40.712891, -73.987694)"
10169,CASES Family Health Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,07/12/2018,2090 Adam Clayton Powell Jr. Boulevard,,New York,New York,10027,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Family Health Center of Harlem,9375,7002137R,"Institute for Family Health, Inc.",16 East 16th Street,,New York,New York,10003,,,,,New York,,Not for Profit Corporation,40.808733,-73.948707,"(40.808733, -73.948707)"
9012,HSS River Terrace,HOSP-EC,Hospital Extension Clinic,02/09/2009,519 East 72nd Street,,New York,New York,10021,2126061236,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Hospital for Special Surgery,1447,7002012H,NY Society for the Relief of The Ruptured & Crippled,535 East 70th St,,New York,New York,10021,,,,,New York,,Not for Profit Corporation,40.766422,-73.952576,"(40.766422, -73.952576)"
13540,Right At Home Of Lower Manhattan,LHCSA,Licensed Home Care Services Agency,10/01/2019,30 Broad Street,Suite 1439,New York,New York,10004,7189758180,2122692890,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,2514L001,Lower Manhattan In-Home Care Inc.,30 Broad Street,Suite 1439,New York,New York,10004,,,,,New York,,Business Corporation,40.705894,-74.011706,"(40.705894, -74.011706)"
14862,305 West End Assisted Living,EHP,Enriched Housing Program,08/28/2018,305 West End Avenue,,New York,New York,10023,2128745000,6469186936,thebristal.com#http://thebristal.com#,7093,New York,5,Metropolitan Area Regional Office - New York City,,,420-S-393,305 West End Avenue Operating LLC,305 West End Avenue,,New York,New York,10023,,,,,New York,,LLC,40.781478,-73.983677,"(40.781478, -73.983677)"
13391,Adj Wisdom Home Care,LHCSA,Licensed Home Care Services Agency,02/01/2017,230 Grand Street,Suite 2m,New York,New York,10013,2122268218,2122268221,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,2250L001,"Weng'S Group Ny, Inc.",230 Grand Street,Suite 2m,New York,New York,10013,,,,,New York,,Business Corporation,40.718651,-73.994986,"(40.718651, -73.994986)"
15675,Norman Thomas Campus,HOSP-SB,School Based Hospital Extension Clinic,08/28/2024,111 East 33rd Street,,New York,New York,10016,7186307055,,,7093,New York,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,,,
13168,"Healthy Care Ny, Inc.",LHCSA,Licensed Home Care Services Agency,12/23/2011,401 Broadway,Suite 612,New York,New York,10013,2122355151,2122355152,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,1882L001,"Healthy Care Ny, Inc.",401 Broadway,Suite 612,New York,New York,10013,,,,,New York,,Business Corporation,40.718745,-74.002546,"(40.718745, -74.002546)"
9295,HSS Ambulatory Care Clinic,HOSP-EC,Hospital Extension Clinic,07/07/2011,475 East 72nd Street,,New York,New York,10021,2127747532,2125700648,,7093,New York,5,Metropolitan Area Regional Office - New York City,Hospital for Special Surgery,1447,7002012H,NY Society for the Relief of The Ruptured & Crippled,535 East 70th St,,New York,New York,10021,,,,,New York,,Not for Profit Corporation,40.766956,-73.953827,"(40.766956, -73.953827)"
1606,New Gouverneur Hospital SNF,NH,Residential Health Care Facility - SNF,01/01/1901,227 Madison Street,,New York,New York,10002,2122387000,2122387760,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002343N,New York City Health and Hospital Corporation,125 Worth Street,,New York,New York,10013,,,,,New York,,Municipality,40.712891,-73.987694,"(40.712891, -73.987694)"
12975,Caring 1 Home Healthcare,LHCSA,Licensed Home Care Services Agency,04/18/2012,65 Broadway,Suite 717,New York,New York,10006,2124360651,2123951744,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,1584L001,Emalyn Bravo,65 Broadway,Suite 717,New York,New York,10006,,,,,New York,,Individual,40.707207,-74.012243,"(40.707207, -74.012243)"
7760,HSS East River Professional Building,HOSP-EC,Hospital Extension Clinic,02/22/1999,523 East 72nd Street,,New York,New York,10021,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Hospital for Special Surgery,1447,7002012H,NY Society for the Relief of The Ruptured & Crippled,535 East 70th St,,New York,New York,10021,,,,,New York,,Not for Profit Corporation,40.766312,-73.952316,"(40.766312, -73.952316)"
8535,Weill Cornell Imaging at NYP-55 St,DTC-EC,Diagnostic and Treatment Center Extension Clinic,12/13/2007,416 East 55th Street,,New York,New York,10021,2127462520,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Weill Cornell Imaging at New York Presbyterian,8533,7002188R,Weill Cornell Imaging at New York Presbyterian,"520 East 70th Street, Level J-0",,New York,New York,10021,,,,,New York,,Not for Profit Corporation,40.756355,-73.962486,"(40.756355, -73.962486)"
13455,Mmo Nursing,LHCSA,Licensed Home Care Services Agency,12/18/2019,555 Madison Avenue,Office #545,New York,New York,10022,7189130944,7182288596,,7095,Kings,5,Metropolitan Area Regional Office - New York City,,,2359L001,"Micah Eastman Lpn, Michael Eastman Rn, Oshea Eastman Rn, Pllc",555 Madison Avenue,Office #545,New York,New York,10022,,,,,New York,,LLC,40.761122,-73.972701,"(40.761122, -73.972701)"
9476,Mobile Dental Unit,,Mobile Diagnostic and Treatment Center Extension Clinic,02/15/2013,123-125 W. 124th Street,,New York,New York,10027,2129873707,2129872018,,7093,New York,5,Metropolitan Area Regional Office - New York City,Upper Room AIDS Ministry ADHC,7027,7002153R,"Upper Room Aids Ministry, Inc: ADHC",123-125 West 124th Street,,New York,New York,10027,,,,,New York,,Not for Profit Corporation,40.807384,-73.946495,"(40.807384, -73.946495)"
15271,Union Square Eye Care,DTC-EC,Diagnostic and Treatment Center Extension Clinic,03/02/2022,"235 Park Avenue South, 2nd Floor",,New York,New York,10003,2128442020,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Union Square Eye Care - Harlem,10324,7002817R,Union Square Eye Center LLC,1815 Madison Avenue,,New York,New York,10035,,,,,New York,,LLC,,,
13625,Lifeworx Care Llc,LHCSA,Licensed Home Care Services Agency,09/11/2017,864 Lexington Avenue,,New York,New York,10065,2122576706,6465592105,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,2665L001,Lifeworx Care Llc,864 Lexington Avenue,,New York,New York,10065,,,,,New York,,LLC,40.76594,-73.965792,"(40.76594, -73.965792)"
10219,HSS East Side Outpatient Center,HOSP-EC,Hospital Extension Clinic,11/09/2018,1233 Second Avenue,,New York,New York,10065,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Hospital for Special Surgery,1447,7002012H,NY Society for the Relief of The Ruptured & Crippled,535 East 70th St,,New York,New York,10021,,,,,New York,,Not for Profit Corporation,40.763998,-73.961976,"(40.763998, -73.961976)"
15728,ColumbiaDoctors/NewYork-Presbyterian Imaging at 66 Hudson Yards,DTC-EC,Diagnostic and Treatment Center Extension Clinic,01/02/2025,66 Hudson Boulevard,,New York,New York,10001,2122973906,,,7093,New York,5,Metropolitan Area Regional Office - New York City,ColumbiaDoctors/NewYork-Presbyterian Imaging,10083,7002810R,ColumbiaDoctors/NewYork-Presbyterian Imaging,51 West 51st Street,,New York,New York,10019,,,,,New York,,Not for Profit Corporation,,,
7027,Upper Room AIDS Ministry ADHC,DTC,Diagnostic and Treatment Center,01/28/1997,123-125 West 124th Street,,New York,New York,10027,2125311300,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002153R,"Upper Room Aids Ministry, Inc: ADHC",123-125 West 124th Street,,New York,New York,10027,,,,,New York,,Not for Profit Corporation,40.807384,-73.946495,"(40.807384, -73.946495)"
10009,Liberty Endoscopy Center,DTC,Diagnostic and Treatment Center,01/13/2017,156 William Street,,New York,New York,10038,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002808R,"Liberty Endoscopy Center, LLC",156 William Street,4th floor,New York,New York,10038,,,,,New York,,LLC,40.709972,-74.005803,"(40.709972, -74.005803)"
12885,"Bestcare, Inc.",LHCSA,Licensed Home Care Services Agency,12/01/2005,260 West 36th Street,Suite 400,New York,New York,10018,2123665050,2123665488,www.bestcare.com,7093,New York,5,Metropolitan Area Regional Office - New York City,,,1400L008,"Bestcare, Inc.",3000 Hempstead Turnpike,Suite 205,Levittown,New York,11756-4737,,,,,New York,,Business Corporation,40.752996,-73.992009,"(40.752996, -73.992009)"
8563,NY Eye & Ear Infirmary Ext Clinic,HOSP-EC,Hospital Extension Clinic,03/10/2008,380 Second Avenue,,New York,New York,10010,6464387800,,,7093,New York,5,Metropolitan Area Regional Office - New York City,New York Eye and Ear Infirmary of Mount Sinai,1460,7002026H,NY Eye and Ear Infirmary Inc,310 East 14 St,,New York,New York,10003,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.737343,-73.981209,"(40.737343, -73.981209)"
9111,PS 347,HOSP-SB,School Based Hospital Extension Clinic,02/01/2010,225 East 23rd Street,,New York,New York,10016,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Bellevue Hospital Center,1438,7002001H,New York City Health and Hospital Corporation,125 Worth Street,,New York,New York,10013,,,,,New York,,Municipality,40.738209,-73.981506,"(40.738209, -73.981506)"
10243,NYU Langone Ambulatory Surgery Center,HOSP-EC,Hospital Extension Clinic,01/08/2019,171 Delancey Street,,New York,New York,10002,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.717055,-73.985752,"(40.717055, -73.985752)"
9313,"Carnegie Hill Endoscopy, LLC",DTC,Diagnostic and Treatment Center,03/02/2012,1516 Lexington Avenue,,New York,New York,10029,2128606300,2127224104,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002801R,"Carnegie Hill Endoscopy, LLC",1516 LexingtonAvenue,,New York,New York,10029,,,,,New York,,LLC,40.786766,-73.950356,"(40.786766, -73.950356)"
15480,Mobile Health Unit,,Mobile Hospital Extension Clinic,06/29/2023,1275 York Avenue,,New York,New York,10065,6468888055,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Memorial Hospital for Cancer and Allied Diseases,1453,7002020H,Memorial Hospital for Cancer and Allied Diseases Inc,1275 York Avenue,,New York,New York,10021,,,,,New York,,Not for Profit Corporation,,,
3901,JGB Rehabilitation Corp,DTC,Diagnostic and Treatment Center,01/11/1988,80 West End Avenue,,New York,New York,10023,2127697879,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002131R,JGB Rehabilitation Corp,15 West 65th Street,,New York,New York,10023,,,,,New York,,Not for Profit Corporation,40.774257,-73.98805,"(40.774257, -73.98805)"
1504,Foot Clinics of NY,DTC,Diagnostic and Treatment Center,01/01/1901,53 East 124 Street,,New York,New York,10035,2124108031,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002209R,The Foot Clinics of New York,53 East 124 Street,,New York,New York,10035,,,,,New York,,Not for Profit Corporation,40.805058,-73.940964,"(40.805058, -73.940964)"
5586,St. Nicholas Houses Child Health Clinic,DTC-EC,Diagnostic and Treatment Center Extension Clinic,08/11/1998,281 West 127th Street,,New York,New York,10027,2124424064,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Renaissance Health Care Network,4408,7002136R,New York City Health and Hospital Corporation,125 Worth Street,,New York,New York,10013,"Gotham Health FQHC, Inc.",Care of NYC Health and Hospital Corp.,125 Worth Street,New York,New York,10013,Municipality,40.811333,-73.949707,"(40.811333, -73.949707)"
4336,Institute for Urban Family Health/Sidney Hillman Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,10/04/1990,16 East 16th Street,,New York,New York,10003,2126330800,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Family Health Center of Harlem,9375,7002137R,"Institute for Family Health, Inc.",16 East 16th Street,,New York,New York,10003,,,,,New York,,Not for Profit Corporation,40.736935,-73.991905,"(40.736935, -73.991905)"
13188,Golden Touch Home Health Llc,LHCSA,Licensed Home Care Services Agency,06/03/2016,15 Bowery,Ground Floor,New York,New York,10002,2129208188,7182198861,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,1921L001,Golden Touch Home Health Llc,15 Bowery,Ground Floor,New York,New York,10002,,,,,New York,,LLC,40.715172,-73.996569,"(40.715172, -73.996569)"
2966,Visiting Nurse Service of New York Home Care,LTHHCP,Long Term Home Health Care Program,01/15/2002,1250 Broadway,,New York,New York,10001,2126097300,2122900751,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002911L,Visiting Nurse Service of New York Home Care II,220 E 42nd Street,,New York,New York,10017,,,,,New York,,Not for Profit Corporation,40.747776,-73.988197,"(40.747776, -73.988197)"
9568,Avantus Upper Manhattan Dialysis Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,08/01/2013,801 Amsterdam Avenue,,New York,New York,10025,7187156276,7813729693,,7093,New York,5,Metropolitan Area Regional Office - New York City,Avantus Irving Place Dialysis Center,9566,7002803R,"Avantus Renal Therapy New York, LLC",120 East 16th Street,,New York,New York,10003,,,,,New York,,Business Corporation,40.796145,-73.968552,"(40.796145, -73.968552)"
4691,Intermediate School 52 Inwood,HOSP-SB,School Based Hospital Extension Clinic,01/01/2003,650 Academy Street,,New York,New York,10034,2123044488,,,7093,New York,5,Metropolitan Area Regional Office - New York City,New York-Presbyterian Hospital - New York Weill Cornell Center,1458,7002054H,The New York and Presbyterian Hospital,622 West 168th Street,,New York,New York,10032,,,,,New York,,Not for Profit Corporation,40.866032,-73.924896,"(40.866032, -73.924896)"
9906,Callen-Lorde Mobile Medical Unit,,Mobile Diagnostic and Treatment Center Extension Clinic,04/22/2016,356 West 18th Street,,New York,New York,10011,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Michael Callen-Audre Lorde Community Health Center,7511,7002160R,"Community Health Project, Inc",356 West 18th Street,,New York,New York,10011,,,,,New York,,Not for Profit Corporation,40.743019,-74.003119,"(40.743019, -74.003119)"
6495,PS 57,,School Based Diagnostic and Treatment Center Extension Clinic,10/29/2007,176 East 115th Street,,New York,New York,10029,2126330800,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Family Health Center of Harlem,9375,7002137R,"Institute for Family Health, Inc.",16 East 16th Street,,New York,New York,10003,,,,,New York,,Not for Profit Corporation,40.79755,-73.941299,"(40.79755, -73.941299)"
9836,"Park Avenue Dialysis Center, LLC",DTC,Diagnostic and Treatment Center,08/18/2015,116 East 124th Street,,New York,New York,10035,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002806R,"Park Avenue Dialysis Center, LLC",116 East 124th Street,,New York,New York,10035,,,,,New York,,LLC,40.803836,-73.938804,"(40.803836, -73.938804)"
1454,Metropolitan Hospital Center,HOSP,Hospital,01/01/1901,1901 First Avenue,,New York,New York,10029,2124238993,2124238535,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002021H,New York City Health and Hospital Corporation,125 Worth Street,,New York,New York,10013,,,,,New York,,Municipality,40.784775,-73.94368,"(40.784775, -73.94368)"
12752,"Premier Home Health Care Services, Inc.",LHCSA,Licensed Home Care Services Agency,03/15/2002,1430 Broadway,suite 1615,New York,New York,10018,6464526200,6464526235,www.premierhomehealthcare.com,7093,New York,5,Metropolitan Area Regional Office - New York City,,,1086L005,"Premier Home Health Care Services, Inc.",1430 Broadway,Suite 1615,New York,New York,10018,,,,,New York,,Business Corporation,,,
9275,Blavatnik Family - Chelsea Medical Center at Mount Sinai,HOSP-EC,Hospital Extension Clinic,06/03/2010,325 West 15th Street,,New York,New York,10011,2123671734,2123671703,,7093,New York,5,Metropolitan Area Regional Office - New York City,Mount Sinai Beth Israel,1439,7002002H,Beth Israel Medical Center Inc,10 Nathan Perlman Place,,New York,New York,10003,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.741028,-74.003242,"(40.741028, -74.003242)"
4620,PS 83 Mendoza School,HOSP-SB,School Based Hospital Extension Clinic,07/01/1992,219 East 109th Street,,New York,New York,10029,2122417005,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Mount Sinai Hospital,1456,7002024H,The Mount Sinai Hospital,One Gustave L Levy Place,,New York,New York,10029,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.792862,-73.941612,"(40.792862, -73.941612)"
13181,"Medpro Homecare Agency, Inc.",LHCSA,Licensed Home Care Services Agency,06/17/2016,"20 West 33rd Street, Suite 2006A",,New York,New York,10001,3473545557,2125609229,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,1909L001,"Medpro Homecare Agency, Inc.","20 West 33rd Street, Suite 2006A",,New York,New York,10001,,,,,New York,,Business Corporation,,,
13322,Brightstar Of South Brooklyn,LHCSA,Licensed Home Care Services Agency,06/17/2016,26 Broadway,"8th Floor, Suite 855",New York,New York,10004,2124306862,6469050508,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,2123L001,"Eom Services, Inc.",26 Broadway,"8th Floor, Suite 855",New York,New York,10004,,,,,New York,,Business Corporation,40.705077,-74.013272,"(40.705077, -74.013272)"
13863,"Family Home Health Care, Inc.",LHCSA,Licensed Home Care Services Agency,05/13/2016,205 Lexington Avenue,8th floor,New York,New York,10016,9146317200,9146312382,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,9549L003,"Family Home Health Care, Inc.",65 South Broadway,,Tarrytown,New York,10591,,,,,New York,,Not for Profit Corporation,,,
12948,Allwel,LHCSA,Licensed Home Care Services Agency,12/17/2009,99 Madison Avenue,5th Floor,New York,New York,10016,2124818484,2126794743,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,1543L002,New Frontiers In T.B.I. Inc.,2556 Delaware Avenue,,Buffalo,New York,14216,,,,,New York,,Business Corporation,,,
14850,Frederic Fleming Residence,AH,Adult Home,04/25/1991,443-445 West 22nd Street,,New York,New York,10011,2122425277,2126758619,www.wsfssh.org#http://www.wsfssh.org#,7093,New York,5,Metropolitan Area Regional Office - New York City,,,420-E-374,West Side Federation For Senior Housing,2345 Broadway,,New York,New York,10024,,,,,New York,,Not for Profit Corporation,40.746621,-74.003052,"(40.746621, -74.003052)"
3282,Roberto Clemente Family Guidance Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,10/09/1984,540 East 13th Street,,New York,New York,10009,2124778212,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Gouverneur Diagnostic and Treatment Center,1490,7002103R,New York City Health and Hospital Corporation,125 Worth Street,,New York,New York,10013,"Gotham Health FQHC, Inc.",Care of NYC Health and Hospital Corp.,125 Worth Street,New York,New York,10013,Municipality,40.728966,-73.979195,"(40.728966, -73.979195)"
9975,PS 38,HOSP-SB,School Based Hospital Extension Clinic,08/05/2016,232 East 103rd Street,,Manhattan,New York,10029,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.788786,-73.94429,"(40.788786, -73.94429)"
10094,Park West Educational Campus,,School Based Diagnostic and Treatment Center Extension Clinic,09/14/2017,525 West 50th St,,New York,New York,10019,2122654500,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Ryan/Chelsea-Clinton Community Health Center,6288,7002169R,"Ryan/Chelsea-Clinton Community Health Center, Inc.",645 Tenth Ave,,New York,New York,10036,,,,,New York,,Not for Profit Corporation,40.765225,-73.992892,"(40.765225, -73.992892)"
9651,Avantus Harlem Green Dialysis Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,03/06/2014,488 West 128th Street,,New York,New York,10065,7187156276,7813729693,,7093,New York,5,Metropolitan Area Regional Office - New York City,Avantus Irving Place Dialysis Center,9566,7002803R,"Avantus Renal Therapy New York, LLC",120 East 16th Street,,New York,New York,10003,,,,,New York,,Business Corporation,40.814388,-73.95536,"(40.814388, -73.95536)"
10373,New York Center For Ambulatory Surgery,DTC,Diagnostic and Treatment Center,12/13/2019,1210 Second Avenue,,New York,New York,10065,6469285900,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002818R,New York Center for Ambulatory Surgery LLC,1210 Second Avenue,,New York,New York,10065,,,,,New York,,LLC,40.763334,-73.961857,"(40.763334, -73.961857)"
6821,CenterLight Healthcare D&TC,DTC-EC,Diagnostic and Treatment Center Extension Clinic,11/17/2005,216 East 99th Street,,New York,New York,10029,6465365500,,,7093,New York,5,Metropolitan Area Regional Office - New York City,CenterLight Healthcare Diagnostic and Treatment Center,4520,7000245R,CenterLight Healthcare Diagnostic and Treatment Center,612 Allerton Avenue,,Bronx,New York,10467,,,,,New York,,Not for Profit Corporation,40.786346,-73.946281,"(40.786346, -73.946281)"
9148,"SurgiCare of Manhattan, LLC",DTC,Diagnostic and Treatment Center,05/18/2010,800 Second Avenue,7th Floor,New York,New York,10017,2124191016,2128670342,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002194R,"SurgiCare of Manhattan, LLC",800 Second Avenue,7th Floor,New York,New York,10017,,,,,New York,,LLC,40.749851,-73.972107,"(40.749851, -73.972107)"
13143,"Bnv Home Care Agency, Inc.",LHCSA,Licensed Home Care Services Agency,09/09/2011,210 Canal Street,Suite 311,New York,New York,10013,2122338332,2122338336,www.bnvhomecareservices.com,7093,New York,5,Metropolitan Area Regional Office - New York City,,,1845L003,"Bnv Home Care Agency, Inc.",96-60 Queens Boulevard,,Rego Park,New York,11374,,,,,New York,,Business Corporation,40.717028,-73.999031,"(40.717028, -73.999031)"
1445,Harlem Hospital Center,HOSP,Hospital,01/01/1901,506 Lenox Avenue,,New York,New York,10037,2129391000,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002009H,New York City Health and Hospital Corporation,125 Worth Street,,New York,New York,10013,,,,,New York,,Municipality,40.81435,-73.940506,"(40.81435, -73.940506)"
6985,Thurgood Marshall Academy,HOSP-SB,School Based Hospital Extension Clinic,04/17/2007,200-214 West 135th Street,,New York,New York,10030,2123045209,,,7093,New York,5,Metropolitan Area Regional Office - New York City,New York-Presbyterian Hospital - New York Weill Cornell Center,1458,7002054H,The New York and Presbyterian Hospital,622 West 168th Street,,New York,New York,10032,,,,,New York,,Not for Profit Corporation,40.815411,-73.944115,"(40.815411, -73.944115)"
9552,RiverSpring Certified Home Health Agency / RiverSpring CHHA / ElderServe CHHA,CHHA,Certified Home Health Agency,09/25/2013,"94 West 225th Street, Suite 203",,Bronx,New York,10032,9143685550,9143685551,,7094,Bronx,5,Metropolitan Area Regional Office - New York City,,,7000610,Hebrew Home for Aged at Riverdale,5901 Palisade Avenue,,Riverdale,New York,10471,,,,,New York,,Not for Profit Corporation,,,
10079,GuildCare Manhattan,DTC-EC,Diagnostic and Treatment Center Extension Clinic,09/28/2017,80 West End Avenue,,New York,New York,10023,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,JGB Rehabilitation Corp,3901,7002131R,JGB Rehabilitation Corp,15 West 65th Street,,New York,New York,10023,,,,,New York,,Not for Profit Corporation,40.774257,-73.98805,"(40.774257, -73.98805)"
15258,125th Street Health Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,02/04/2022,145 East 125th Street,,New York,New York,10035,9292881169,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Housing Works East New York,7520,7001281R,"Housing Works Health Services III, Inc.",2640 Pitkin Avenue,,Brooklyn,New York,11208,,,,,New York,,Not for Profit Corporation,,,
15428,Westside Health Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,05/12/2023,326 West 48th Street,,New York,New York,10036,9292881169,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Housing Works East New York,7520,7001281R,"Housing Works Health Services III, Inc.",2640 Pitkin Avenue,,Brooklyn,New York,11208,,,,,New York,,Not for Profit Corporation,,,
9414,Weill Cornell Imaging at NYP-West Side,DTC-EC,Diagnostic and Treatment Center Extension Clinic,01/07/2013,2315 Broadway,,New York,New York,10024,2127462520,2127468596,,7093,New York,5,Metropolitan Area Regional Office - New York City,Weill Cornell Imaging at New York Presbyterian,8533,7002188R,Weill Cornell Imaging at New York Presbyterian,"520 East 70th Street, Level J-0",,New York,New York,10021,,,,,New York,,Not for Profit Corporation,40.786949,-73.977875,"(40.786949, -73.977875)"
10058,Harlem Children's Zone Promise Academy 1,,School Based Diagnostic and Treatment Center Extension Clinic,03/27/2017,"245 W. 129th Street, 1st floor",,New York,New York,10027,2126330800,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Family Health Center of Harlem,9375,7002137R,"Institute for Family Health, Inc.",16 East 16th Street,,New York,New York,10003,,,,,New York,,Not for Profit Corporation,40.812549,-73.948166,"(40.812549, -73.948166)"
